alpha,acc_mean,acc_std,kappa_mean,kappa_std,pearson_mean,pearson_std,spearman_mean,spearman_std,sens_mean,sens_std,spec_mean,spec_std
0.5,0.873417860475328,0.018433471158051752,0.853746536583108,0.02555008010110294,0.9596845924911467,0.004962218713442563,0.9621087661828602,0.007324854705608376,0.811499493414387,0.10014742732839427,0.983910747446611,0.00980525321557911
0.55,0.8726549206871949,0.01825455154863511,0.8558620461274612,0.0231186365577287,0.9616233119507562,0.004950386750710943,0.9622578842076541,0.00735356394415851,0.846403242147923,0.07931949872070318,0.9812964252553389,0.00965667979364853
0.6,0.8779076787968604,0.022795758379696336,0.8649230543211143,0.01793616389016013,0.9616760232595926,0.00508909582761695,0.9629165998071344,0.0074039537860128984,0.8554204660587639,0.07113667029317576,0.9808002553389042,0.009471867673238387
0.65,0.8775783522696088,0.02271251966864051,0.8652598484151134,0.018190582648783805,0.9599787721967871,0.005178113460222508,0.9613481964256565,0.007358479090070368,0.8553191489361701,0.07115362375060529,0.9808176648096564,0.009460068717042802
0.7,0.8754130303529284,0.018804611192876613,0.8643182979478847,0.015364809498230892,0.9566803908874838,0.005114827695972409,0.9611944231030163,0.00730923388052761,0.8587132725430598,0.05980358488134244,0.9789432451253481,0.008053616277499922
0.75,0.8652999615785719,0.018884836878918336,0.8577884761148442,0.01545463603437625,0.9519371395359243,0.004849019367256198,0.959652108320886,0.0068412149115475,0.8950354609929078,0.0369583977084552,0.9667856313834725,0.007121709025157431
0.8,0.8645013447499861,0.017201518409075415,0.8542836230333907,0.014908633881902184,0.9459080193624927,0.004355915778304715,0.9575256704160673,0.0062111570278171975,0.8341438703140831,0.02601917606337783,0.9705228644382544,0.005019759246058751
0.85,0.7936028322081344,0.0008255362792758359,0.7839248688166225,0.0025975896650923132,0.9387508139636608,0.0036241926769751214,0.9566955041110093,0.005957996177818412,0.8394123606889565,0.01910237554093762,0.9629816620241411,0.00045003472540253804
0.9,0.7918327021241561,0.0007911551479358057,0.7813284640494561,0.0013560636876893948,0.9306188682149537,0.002651050042329239,0.9564187521256079,0.005846345227259128,0.8127152988855116,0.0062345028515178496,0.9634894382544101,5.2389363060764154e-05
